platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/2531/,Nova School of Business and Economics,Economics ,M.Sc.,On Campus,1½ years,"7,933","If you asked us to define the Master’s in Economics from Nova School of Business and Economics in three words, we would use: unique, hands-on and applicable. ",.,English,90 ECTS,Carcavelos,Portugal,     100      ,     7      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww2.novasbe.unl.pt%2Fen%2Fprograms%2Fmasters-degrees%2Fmasters-in-economics%2Foverview&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNTMxIiwiZCI6IkVjb25vbWljcyIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiJhODJjYjk1MS1lOThlLTQ0Y2YtODcyNi01NGYzNmUzZTE4YzkiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTk3NTk1IiwiZCI6Imh0dHBzOi8vd3d3Mi5ub3Zhc2JlLnVubC5wdC9lbi9wcm9ncmFtcy9tYXN0ZXJzLWRlZ3JlZXMvbWFzdGVycy1pbi1lY29ub21pY3Mvb3ZlcnZpZXciLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,15/06/2021,01/09/2021,"Economics, Finance, Econometrics","[""year""]"
https://www.mastersportal.com/studies/200849/,Vrije Universiteit Amsterdam,Econometrics and Operations Research - Marketing Data Science ,M.Sc.,On Campus,1 year,"2,168",The Econometrics and Operations Research - Marketing Data Science specialisation from Vrije Universiteit Amsterdam hands-on study into econometric methods for analyzing marketing data to facilitate better marketing strategies let you become the quantitative marketing specialist and place you at the forefront of a successful professional career.,101st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fvuweb.vu.nl%2Fen%2Feducation%2Fmaster%2Feconometrics-and-operations-research%2Fcurriculum%3Fyear%3D1st-year%26specialization%3Dmarketing-data-science%26utm_source%3Dmastersportal%26utm_medium%3Dcpc%26utm_campaign%3Dbaseline&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMDA4NDkiLCJkIjoiRWNvbm9tZXRyaWNzIGFuZCBPcGVyYXRpb25zIFJlc2VhcmNoIC0gTWFya2V0aW5nIERhdGEgU2NpZW5jZSIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiJhODJjYjk1MS1lOThlLTQ0Y2YtODcyNi01NGYzNmUzZTE4YzkiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMDQ1OTYxIiwiZCI6Imh0dHBzOi8vdnV3ZWIudnUubmwvZW4vZWR1Y2F0aW9uL21hc3Rlci9lY29ub21ldHJpY3MtYW5kLW9wZXJhdGlvbnMtcmVzZWFyY2gvY3VycmljdWx1bT95ZWFyPTFzdC15ZWFyJnNwZWNpYWxpemF0aW9uPW1hcmtldGluZy1kYXRhLXNjaWVuY2UmdXRtX3NvdXJjZT1tYXN0ZXJzcG9ydGFsJnV0bV9tZWRpdW09Y3BjJnV0bV9jYW1wYWlnbj1iYXNlbGluZSIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,01/06/2021,01/09/2021,"Marketing, Econometrics, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/299836/,"Birkbeck, University of London",Economics - Master's Foundation Programme ,Pre-Master,On Campus,½ year,.,This Economics - Master's Foundation Programme from ONCAMPUS London is designed to prepare international students for postgraduate study in the UK. ,344th ,English,"On Campus, Blended",London,.,.,     5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fstudy.oncampus.global%2Flondon-mfp%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTk4MzYiLCJkIjoiRWNvbm9taWNzIC0gTWFzdGVyJ3MgRm91bmRhdGlvbiBQcm9ncmFtbWUiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiYTgyY2I5NTEtZTk4ZS00NGNmLTg3MjYtNTRmMzZlM2UxOGM5IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE1NjczNiIsImQiOiJodHRwczovL3N0dWR5Lm9uY2FtcHVzLmdsb2JhbC9sb25kb24tbWZwLyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,.,14/09/2021,"Economics, Econometrics",.
https://www.mastersportal.com/studies/200816/,Vrije Universiteit Amsterdam,Econometrics and Operations Research - Financial Engineering ,M.Sc.,On Campus,1 year,"2,168","The Econometrics and Operations Research - Financial Engineering specialisation from Vrije Universiteit Amsterdam provides you with advanced qualifications in operations research and finance, from the management of financial portfolios to risk analysis in financial markets.",101st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fvuweb.vu.nl%2Fen%2Feducation%2Fmaster%2Feconometrics-and-operations-research%2Fcurriculum%3Fyear%3D1st-year%26specialization%3Dfinancial-engineering%26utm_source%3Dmastersportal%26utm_medium%3Dcpc%26utm_campaign%3Dbaseline&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMDA4MTYiLCJkIjoiRWNvbm9tZXRyaWNzIGFuZCBPcGVyYXRpb25zIFJlc2VhcmNoIC0gRmluYW5jaWFsIEVuZ2luZWVyaW5nIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjguMTIxIiwicyI6ImE4MmNiOTUxLWU5OGUtNDRjZi04NzI2LTU0ZjM2ZTNlMThjOSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIwNDU5MjkiLCJkIjoiaHR0cHM6Ly92dXdlYi52dS5ubC9lbi9lZHVjYXRpb24vbWFzdGVyL2Vjb25vbWV0cmljcy1hbmQtb3BlcmF0aW9ucy1yZXNlYXJjaC9jdXJyaWN1bHVtP3llYXI9MXN0LXllYXImc3BlY2lhbGl6YXRpb249ZmluYW5jaWFsLWVuZ2luZWVyaW5nJnV0bV9zb3VyY2U9bWFzdGVyc3BvcnRhbCZ1dG1fbWVkaXVtPWNwYyZ1dG1fY2FtcGFpZ249YmFzZWxpbmUiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,01/06/2021,01/09/2021,"Finance, Econometrics, General Engineering & Technology","[""year""]"
https://www.mastersportal.com/studies/132070/,Vrije Universiteit Amsterdam,Econometrics and Operations Research - Econometrics and Data Science ,M.Sc.,On Campus,1 year,"2,168",The specialization Econometrics and Data Science from Vrije Universiteit Amsterdam offers an excellent opportunity for those wishing to enhance their quantitative profile for a career in data science. ,101st ,English,On Campus,Amsterdam,Netherlands,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fvuweb.vu.nl%2Fen%2Feducation%2Fmaster%2Feconometrics-and-operations-research%2Fcurriculum%3Fyear%3D1st-year%26specialization%3Deconometrics-and-data-science%26utm_source%3Dmastersportal%26utm_medium%3Dcpc%26utm_campaign%3Dbaseline&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMzIwNzAiLCJkIjoiRWNvbm9tZXRyaWNzIGFuZCBPcGVyYXRpb25zIFJlc2VhcmNoIC0gRWNvbm9tZXRyaWNzIGFuZCBEYXRhIFNjaWVuY2UiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiYTgyY2I5NTEtZTk4ZS00NGNmLTg3MjYtNTRmMzZlM2UxOGM5IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTkyNjE3MSIsImQiOiJodHRwczovL3Z1d2ViLnZ1Lm5sL2VuL2VkdWNhdGlvbi9tYXN0ZXIvZWNvbm9tZXRyaWNzLWFuZC1vcGVyYXRpb25zLXJlc2VhcmNoL2N1cnJpY3VsdW0%2FeWVhcj0xc3QteWVhciZzcGVjaWFsaXphdGlvbj1lY29ub21ldHJpY3MtYW5kLWRhdGEtc2NpZW5jZSZ1dG1fc291cmNlPW1hc3RlcnNwb3J0YWwmdXRtX21lZGl1bT1jcGMmdXRtX2NhbXBhaWduPWJhc2VsaW5lIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,01/06/2021,01/09/2021,"Econometrics, Data Science & Big Data, Actuarial Science","[""year""]"
https://www.mastersportal.com/studies/302664/,Portland State University,Econometric and Data Analysis ,Postgraduate Certificate,On Campus,Unknown,551,"The Graduate Certificate in Econometric and Data Analysis at Portland State University is a pathway for professionals, economics graduate students and post-baccalaureate students to sharpen their data analysis skills.",801st ,English,On Campus,Portland,.,     80      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.portlandstateglobal.com%2Fprograms%2Fgraduate-programs%2Fpostgraduate-certificate-econometric-and-data-analysis%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDI2NjQiLCJkIjoiRWNvbm9tZXRyaWMgYW5kIERhdGEgQW5hbHlzaXMiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiYTgyY2I5NTEtZTk4ZS00NGNmLTg3MjYtNTRmMzZlM2UxOGM5IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE1OTY2NyIsImQiOiJodHRwczovL3d3dy5wb3J0bGFuZHN0YXRlZ2xvYmFsLmNvbS9wcm9ncmFtcy9ncmFkdWF0ZS1wcm9ncmFtcy9wb3N0Z3JhZHVhdGUtY2VydGlmaWNhdGUtZWNvbm9tZXRyaWMtYW5kLWRhdGEtYW5hbHlzaXMvIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,.,29/03/2021,Econometrics,"[""credit ""]"
https://www.mastersportal.com/studies/303687/,Barcelona Graduate School of Economics,Economics PhD Track ,Master,On Campus,9 months,"16,500",The PhD track of the Master's Degree in Economics in Finance is the first year of the PhD program at Universitat Pompeu Fabra,.,English,60 ECTS,Barcelona,Spain,     90      ,     6.5      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.barcelonagse.eu%2Fstudy%2Fmasters-programs%2Fupf-phd-track%3Futm_source%3DStudyportals%26utm_medium%3Dlisting%26utm_campaign%3DMasters2122%26utm_term%3DOctober&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDM2ODciLCJkIjoiRWNvbm9taWNzIFBoRCBUcmFjayIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiJhODJjYjk1MS1lOThlLTQ0Y2YtODcyNi01NGYzNmUzZTE4YzkiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMTYwOTAwIiwiZCI6Imh0dHBzOi8vd3d3LmJhcmNlbG9uYWdzZS5ldS9zdHVkeS9tYXN0ZXJzLXByb2dyYW1zL3VwZi1waGQtdHJhY2s%2FdXRtX3NvdXJjZT1TdHVkeXBvcnRhbHMmdXRtX21lZGl1bT1saXN0aW5nJnV0bV9jYW1wYWlnbj1NYXN0ZXJzMjEyMiZ1dG1fdGVybT1PY3RvYmVyIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,30/06/2021,01/09/2021,"Economics, Econometrics, Statistics","[""year ""]"
https://www.mastersportal.com/studies/200859/,Vrije Universiteit Amsterdam,Econometrics and Operations Research - Quantitative Economics ,M.Sc.,On Campus,1 year,"2,168","The Econometrics and Operations Research - Quantitative Economics programme from Vrije Universiteit Amsterdam is an in-depth study into cross-roads of applied econometrics and economics offers you the challenge to explore the active research fields of microeconomics, macroeconomics and/or macro-finance.",101st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fvuweb.vu.nl%2Fen%2Feducation%2Fmaster%2Feconometrics-and-operations-research%2Fcurriculum%3Fyear%3D1st-year%26specialization%3Dquantitative-economics%26utm_source%3Dmastersportal%26utm_medium%3Dcpc%26utm_campaign%3Dbaseline&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMDA4NTkiLCJkIjoiRWNvbm9tZXRyaWNzIGFuZCBPcGVyYXRpb25zIFJlc2VhcmNoIC0gUXVhbnRpdGF0aXZlIEVjb25vbWljcyIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiJhODJjYjk1MS1lOThlLTQ0Y2YtODcyNi01NGYzNmUzZTE4YzkiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMDQ1OTcyIiwiZCI6Imh0dHBzOi8vdnV3ZWIudnUubmwvZW4vZWR1Y2F0aW9uL21hc3Rlci9lY29ub21ldHJpY3MtYW5kLW9wZXJhdGlvbnMtcmVzZWFyY2gvY3VycmljdWx1bT95ZWFyPTFzdC15ZWFyJnNwZWNpYWxpemF0aW9uPXF1YW50aXRhdGl2ZS1lY29ub21pY3MmdXRtX3NvdXJjZT1tYXN0ZXJzcG9ydGFsJnV0bV9tZWRpdW09Y3BjJnV0bV9jYW1wYWlnbj1iYXNlbGluZSIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,01/06/2021,01/09/2021,"Economics, Econometrics","[""year""]"
https://www.mastersportal.com/studies/305399/,The University of Edinburgh,Mathematical Economics and Econometrics ,M.Sc.,On Campus,1 year,"13,429","The Masters in Mathematical Economics and Econometrics from from The University of Edinburgh enables students who have a strong quantitative background in subjects such as mathematics, physics, engineering and computer science, to acquire a Masters level understanding of economics.",20th ,English,On Campus,Edinburgh,.,     100      ,     7      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.ed.ac.uk%2Fc%2Fmsc-economics-2021%3Futm_source%3DMastersportal%26utm_medium%3DPrem-List-MathEcon%26utm_campaign%3DUoE-Economics-PGT-2021%26utm_content%3DMathEcon&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDUzOTkiLCJkIjoiTWF0aGVtYXRpY2FsIEVjb25vbWljcyBhbmQgRWNvbm9tZXRyaWNzIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjguMTIxIiwicyI6ImE4MmNiOTUxLWU5OGUtNDRjZi04NzI2LTU0ZjM2ZTNlMThjOSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNjI5MzIiLCJkIjoiaHR0cHM6Ly93d3cuZWQuYWMudWsvYy9tc2MtZWNvbm9taWNzLTIwMjE%2FdXRtX3NvdXJjZT1NYXN0ZXJzcG9ydGFsJnV0bV9tZWRpdW09UHJlbS1MaXN0LU1hdGhFY29uJnV0bV9jYW1wYWlnbj1Vb0UtRWNvbm9taWNzLVBHVC0yMDIxJnV0bV9jb250ZW50PU1hdGhFY29uIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,23/06/2021,01/08/2021,"Economics, Mathematics, Econometrics","[""year ""]"
https://www.mastersportal.com/studies/154907/,National Research University - Higher School of Economics (HSE),Finance ,Master,On Campus,2 years,.,The Finance programme which is offered by National Research University - Higher School of Economics (HSE) prepares highly qualified and competitive specialists for careers in the financial sector.,251st ,English,120 ECTS,Saint Petersburg,Russia,     75      ,     6.5      ,   Required   ,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.studyathse.com%2Fprogrammes%2Fst-petersburg-campus%2Fmaster-in-finance%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxNTQ5MDciLCJkIjoiRmluYW5jZSIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC44LjEyMSIsInMiOiJhODJjYjk1MS1lOThlLTQ0Y2YtODcyNi01NGYzNmUzZTE4YzkiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTg5NDgxIiwiZCI6Imh0dHBzOi8vd3d3LnN0dWR5YXRoc2UuY29tL3Byb2dyYW1tZXMvc3QtcGV0ZXJzYnVyZy1jYW1wdXMvbWFzdGVyLWluLWZpbmFuY2UvIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=72f55149-8e12-4fcc-9936-19de5d071b0e&sid=6fd5ad71-5a31-4550-849e-b5b452de19e1,28/08/2021,01/09/2021,"Economics, Finance, Econometrics",.
https://www.mastersportal.com/studies/280752/,National Research University - Higher School of Economics (HSE),Economics - Research Programme ,Master,On Campus,2 years,.,The main task of this Economics - Research Programme from from National Research University - Higher School of Economics (HSE) is to train students for independent scientific work and admission to postgraduate school in Economics.,251st ,English,120 ECTS,Moscow,Russia,.,.,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.studyathse.com%2Fprogrammes%2Fmoscow-campus%2Fmaster-in-economics-research-programme%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyODA3NTIiLCJkIjoiRWNvbm9taWNzIC0gUmVzZWFyY2ggUHJvZ3JhbW1lIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjguMTIxIiwicyI6IjliNWE0ZTIxLTA3NDctNDJiMS1hOGRjLTc3MzM2NWJiZjBmZiIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxMzU5NDkiLCJkIjoiaHR0cHM6Ly93d3cuc3R1ZHlhdGhzZS5jb20vcHJvZ3JhbW1lcy9tb3Njb3ctY2FtcHVzL21hc3Rlci1pbi1lY29ub21pY3MtcmVzZWFyY2gtcHJvZ3JhbW1lLyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=c0e37e86-fac1-4630-80d1-9a55ba8ecba5&sid=b4565b1c-7ae9-4300-ae72-9047fa9f716f,.,.,"Economics, Econometrics, Environmental Economics & Policy",.
https://www.mastersportal.com/studies/302391/,Jönköping University,Applied Economics and Data Analysis ,M.Sc.,On Campus,2 years,Free,This master programme in Applied Economics and Data Analysis from Jönköping University continue to build upon what you have learned before by focusing on applications of theories and econometric tools. ,.,English,120 ECTS,Jönköping,Sweden,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fju.se%2Fen%2Fstudy-at-ju%2Four-programmes%2Fmaster-programmes%2Fapplied-economics-and-data-analysis.html&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDIzOTEiLCJkIjoiQXBwbGllZCBFY29ub21pY3MgYW5kIERhdGEgQW5hbHlzaXMiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiOWI1YTRlMjEtMDc0Ny00MmIxLWE4ZGMtNzczMzY1YmJmMGZmIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE1OTM0NyIsImQiOiJodHRwczovL2p1LnNlL2VuL3N0dWR5LWF0LWp1L291ci1wcm9ncmFtbWVzL21hc3Rlci1wcm9ncmFtbWVzL2FwcGxpZWQtZWNvbm9taWNzLWFuZC1kYXRhLWFuYWx5c2lzLmh0bWwiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=c0e37e86-fac1-4630-80d1-9a55ba8ecba5&sid=b4565b1c-7ae9-4300-ae72-9047fa9f716f,15/05/2021,17/08/2021,"Economics, Econometrics, Data Science & Big Data",.
https://www.mastersportal.com/studies/285207/,Barcelona Graduate School of Economics,Macroeconomic Policy and Financial Markets ,Master,On Campus,9 months,"16,500","Students of the Macroeconomic Policy and Financial Markets programme at Barcelona Graduate School of Economics will obtain relevant knowledge about the central issues in Macroeconomic and Financial Economics analysis, as well as the key tools, data, models, and techniques now being used by public and private institutions.",.,English,60 ECTS,Barcelona,Spain,     90      ,     6.5      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.barcelonagse.eu%2Fstudy%2Fmasters-programs%2Fmacroeconomic-policy-and-financial-markets%3Futm_source%3DStudyportals%26utm_medium%3Dlisting%26utm_campaign%3DMasters2122%26utm_term%3DSeptember&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyODUyMDciLCJkIjoiTWFjcm9lY29ub21pYyBQb2xpY3kgYW5kIEZpbmFuY2lhbCBNYXJrZXRzIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjguMTIxIiwicyI6IjliNWE0ZTIxLTA3NDctNDJiMS1hOGRjLTc3MzM2NWJiZjBmZiIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNDA1OTIiLCJkIjoiaHR0cHM6Ly93d3cuYmFyY2Vsb25hZ3NlLmV1L3N0dWR5L21hc3RlcnMtcHJvZ3JhbXMvbWFjcm9lY29ub21pYy1wb2xpY3ktYW5kLWZpbmFuY2lhbC1tYXJrZXRzP3V0bV9zb3VyY2U9U3R1ZHlwb3J0YWxzJnV0bV9tZWRpdW09bGlzdGluZyZ1dG1fY2FtcGFpZ249TWFzdGVyczIxMjImdXRtX3Rlcm09U2VwdGVtYmVyIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=c0e37e86-fac1-4630-80d1-9a55ba8ecba5&sid=b4565b1c-7ae9-4300-ae72-9047fa9f716f,30/06/2021,01/09/2021,"Economics, Finance, Econometrics","[""year""]"
https://www.mastersportal.com/studies/200789/,Vrije Universiteit Amsterdam,Econometrics and Operations Research - Operations Research Theory ,M.Sc.,On Campus,1 year,"2,168","The Econometrics and Operations Research - Operations Research Theory programme from Vrije Universiteit Amsterdam offers you deeper knowledge and understanding of this research area and eventually, through the thesis, participate in front-line research in operations research.",101st ,English,60 ECTS,Amsterdam,Netherlands,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fvuweb.vu.nl%2Fen%2Feducation%2Fmaster%2Feconometrics-and-operations-research%2Fcurriculum%3Fyear%3D1st-year%26specialization%3Doperations-research-theory%26utm_source%3Dmastersportal%26utm_medium%3Dcpc%26utm_campaign%3Dbaseline&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyMDA3ODkiLCJkIjoiRWNvbm9tZXRyaWNzIGFuZCBPcGVyYXRpb25zIFJlc2VhcmNoIC0gT3BlcmF0aW9ucyBSZXNlYXJjaCBUaGVvcnkiLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOC4xMjEiLCJzIjoiOWI1YTRlMjEtMDc0Ny00MmIxLWE4ZGMtNzczMzY1YmJmMGZmIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjA0NTg2MyIsImQiOiJodHRwczovL3Z1d2ViLnZ1Lm5sL2VuL2VkdWNhdGlvbi9tYXN0ZXIvZWNvbm9tZXRyaWNzLWFuZC1vcGVyYXRpb25zLXJlc2VhcmNoL2N1cnJpY3VsdW0%2FeWVhcj0xc3QteWVhciZzcGVjaWFsaXphdGlvbj1vcGVyYXRpb25zLXJlc2VhcmNoLXRoZW9yeSZ1dG1fc291cmNlPW1hc3RlcnNwb3J0YWwmdXRtX21lZGl1bT1jcGMmdXRtX2NhbXBhaWduPWJhc2VsaW5lIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=c0e37e86-fac1-4630-80d1-9a55ba8ecba5&sid=b4565b1c-7ae9-4300-ae72-9047fa9f716f,01/06/2021,01/09/2021,"Economics, Econometrics","[""year""]"
