platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines,tuitiontype
https://www.mastersportal.com/studies/354/,University of Twente (UT),Computer Science ,M.Sc.,On Campus,2 years,"2,168",The Computer Science programme offered by University of Twente (UT) focuses on the development of ICT systems in their societal context and also on technological aspects and applications of embedded systems.,197th ,English,120 ECTS,Enschede,Netherlands,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fmaster%2Fprogrammes%2Fcomputer-science%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzNTQiLCJkIjoiQ29tcHV0ZXIgU2NpZW5jZSIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC45LjIwMSIsInMiOiJhYTA2YWU3ZC1kMDZhLTQ5YmYtYWFlMS1kZmZlMDI1ZTYxMGMiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTA0MDcyIiwiZCI6Imh0dHBzOi8vd3d3LnV0d2VudGUubmwvZW4vZWR1Y2F0aW9uL21hc3Rlci9wcm9ncmFtbWVzL2NvbXB1dGVyLXNjaWVuY2UvIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=5ff637b5-a587-40fa-8112-67b4f74a73a2&sid=cbfea3b5-10ee-411d-ac03-17d2d20b90d7,01/07/2021,01/09/2021,"Informatics & Information Sciences, Computer Sciences, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/285199/,Barcelona Graduate School of Economics,Finance ,Master,On Campus,9 months,"16,500",The increasing complexity of financial markets demands greater modeling techniques and a deeper understanding of financial data. The Finance Program of the Master's in Economics and Finance at the Barcelona GSE is designed to prepare you for these challenges.,.,English,60 ECTS,Barcelona,Spain,     90      ,     6.5      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.barcelonagse.eu%2Fstudy%2Fmasters-programs%2Ffinance%3Futm_source%3DStudyportals%26utm_medium%3Dlisting%26utm_campaign%3DMasters2122%26utm_term%3DSeptember&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyODUxOTkiLCJkIjoiRmluYW5jZSIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC45LjIwMSIsInMiOiIzYWE4MGMwNS0yNTM2LTQ1NGEtYjBmMC1lYmVmY2JiNThlNzEiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMTQwNTg1IiwiZCI6Imh0dHBzOi8vd3d3LmJhcmNlbG9uYWdzZS5ldS9zdHVkeS9tYXN0ZXJzLXByb2dyYW1zL2ZpbmFuY2U%2FdXRtX3NvdXJjZT1TdHVkeXBvcnRhbHMmdXRtX21lZGl1bT1saXN0aW5nJnV0bV9jYW1wYWlnbj1NYXN0ZXJzMjEyMiZ1dG1fdGVybT1TZXB0ZW1iZXIiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,30/06/2021,01/09/2021,"Economics, Finance, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/302961/,Udacity,Data Streaming ,Pre-Master,Online,2 months,557,"In this course, you will learn to evaluate data structures and algorithms for any open-ended problem and implement a solution. Learn online with Data Streaming at Udacity.",.,English,Online,Mountain View,.,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fimp.i115008.net%2Fc%2F1303146%2F788805%2F11298%3Fprodsku%3Dnd029%26u%3Dhttps%253A%252F%252Fwww.udacity.com%252Fcourse%252Fdata-streaming-nanodegree--nd029%26intsrc%3DCATF_5678&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDI5NjEiLCJkIjoiRGF0YSBTdHJlYW1pbmciLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMDEiLCJzIjoiM2FhODBjMDUtMjUzNi00NTRhLWIwZjAtZWJlZmNiYjU4ZTcxIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE2MDA0MCIsImQiOiJodHRwczovL2ltcC5pMTE1MDA4Lm5ldC9jLzEzMDMxNDYvNzg4ODA1LzExMjk4P3Byb2Rza3U9bmQwMjkmdT1odHRwcyUzQSUyRiUyRnd3dy51ZGFjaXR5LmNvbSUyRmNvdXJzZSUyRmRhdGEtc3RyZWFtaW5nLW5hbm9kZWdyZWUtLW5kMDI5JmludHNyYz1DQVRGXzU2NzgiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,.,09/12/2021,"Computer Sciences, Data Science & Big Data, Web Technologies & Cloud Computing","[""full ""]"
https://www.mastersportal.com/studies/304068/,Vrije Universiteit Amsterdam,Research Master Business Data Science ,Master,On Campus,2 years,"2,168",The Research Master Business Data Science is a multidisciplinary research program at Vrije Universiteit Amsterdam with a central focus on the performance of academic research.,101st ,English,120 ECTS,Amsterdam,Netherlands,     100      ,     7      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fvuweb.vu.nl%2Fen%2Feducation%2Fmaster%2Fresearch-master-business-data-science%2F%3Futm_source%3Dmastersportal%26utm_medium%3Dcpc%26utm_campaign%3Dbaseline&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDQwNjgiLCJkIjoiUmVzZWFyY2ggTWFzdGVyIEJ1c2luZXNzIERhdGEgU2NpZW5jZSIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC45LjIwMSIsInMiOiIzYWE4MGMwNS0yNTM2LTQ1NGEtYjBmMC1lYmVmY2JiNThlNzEiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMTYxMzk0IiwiZCI6Imh0dHBzOi8vdnV3ZWIudnUubmwvZW4vZWR1Y2F0aW9uL21hc3Rlci9yZXNlYXJjaC1tYXN0ZXItYnVzaW5lc3MtZGF0YS1zY2llbmNlLz91dG1fc291cmNlPW1hc3RlcnNwb3J0YWwmdXRtX21lZGl1bT1jcGMmdXRtX2NhbXBhaWduPWJhc2VsaW5lIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,01/06/2021,01/09/2021,"Business Administration, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/261052/,University of South Wales,Data Science ,M.Sc.,On Campus,1 year,"10,114",On the Data Science course from University of South Wales you will learn how to apply high level analytical skills and knowledge to solve a range of real-world problems.,1001st ,English,On Campus,Pontypridd,.,     72      ,     6      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.southwales.ac.uk%2Finternational%2Fcomputing-intl%2F%3Fminimal%3D1&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNjEwNTIiLCJkIjoiRGF0YSBTY2llbmNlIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjNhYTgwYzA1LTI1MzYtNDU0YS1iMGYwLWViZWZjYmI1OGU3MSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxMTQzNjUiLCJkIjoiaHR0cHM6Ly93d3cuc291dGh3YWxlcy5hYy51ay9pbnRlcm5hdGlvbmFsL2NvbXB1dGluZy1pbnRsLz9taW5pbWFsPTEiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,.,28/09/2021,"Computer Sciences, Data Science & Big Data, Web Technologies & Cloud Computing","[""year""]"
https://www.mastersportal.com/studies/25716/,University of Liechtenstein,Information Systems ,M.Sc.,On Campus,2 years,"1,758",The Information Systems programme of University of Liechtenstein is designed for students looking for a practical education with the highest academic standards.,.,English,120 ECTS,Vaduz,Liechtenstein,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.uni.li%2Fen%2Fstudy%2Fstudy-programmes%2Fmaster-information-systems&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNTcxNiIsImQiOiJJbmZvcm1hdGlvbiBTeXN0ZW1zIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjNhYTgwYzA1LTI1MzYtNDU0YS1iMGYwLWViZWZjYmI1OGU3MSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE5NDM2MTciLCJkIjoiaHR0cHM6Ly93d3cudW5pLmxpL2VuL3N0dWR5L3N0dWR5LXByb2dyYW1tZXMvbWFzdGVyLWluZm9ybWF0aW9uLXN5c3RlbXMiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,.,01/09/2021,"Business Information Systems, Computer Sciences, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/305247/,Coursera,Industrial Internet of Things MasterTrack ,Pre-Master,Online,½ year,"4,931","Prepare to grow your design skills by learning about application areas, operating systems, and networking and wireless communication protocols used in IIoT deployments from a top 5 ranked online electrical engineering graduate program. The Industrial Internet of Things MasterTrack is offered by Coursera in partnership with the University of Colorado Boulder.",.,English,9 alternative credits,Mountain View,.,.,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fclick.linksynergy.com%2Fdeeplink%3Fid%3DeI8rZF94Xrg%26mid%3D40328%26murl%3Dhttps%253A%252F%252Fwww.coursera.org%252Fmastertrack%252Fiiot-boulder&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDUyNDciLCJkIjoiSW5kdXN0cmlhbCBJbnRlcm5ldCBvZiBUaGluZ3MgTWFzdGVyVHJhY2siLCJsIjoicHJlbWl1bSJ9LCJzIjpudWxsLCJ1Ijp7ImkiOiIxNzIuMzAuOS4yMDEiLCJzIjoiM2FhODBjMDUtMjUzNi00NTRhLWIwZjAtZWJlZmNiYjU4ZTcxIiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMjE2MjcyNCIsImQiOiJodHRwczovL2NsaWNrLmxpbmtzeW5lcmd5LmNvbS9kZWVwbGluaz9pZD1lSThyWkY5NFhyZyZtaWQ9NDAzMjgmbXVybD1odHRwcyUzQSUyRiUyRnd3dy5jb3Vyc2VyYS5vcmclMkZtYXN0ZXJ0cmFjayUyRmlpb3QtYm91bGRlciIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,.,.,"Computer Sciences, Data Science & Big Data, Web Technologies & Cloud Computing","[""full ""]"
https://www.mastersportal.com/studies/68882/,National Research University - Higher School of Economics (HSE),Big Data Systems ,M.Sc.,On Campus,2 years,.,"The aim of the Big Data Systems programme at National Research University - Higher School of Economics (HSE) is to train specialists who are able to assess the impact of big data technologies on large enterprises and to suggest effective applications of these technologies, to use large volumes of saved information to create profit, and to compensate for costs associated with information storage.",251st ,English,120 ECTS,Moscow,Russia,     60      ,     5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.studyathse.com%2Fprogrammes%2Fmoscow-campus%2Fmsc-big-data-systems%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI2ODg4MiIsImQiOiJCaWcgRGF0YSBTeXN0ZW1zIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjNhYTgwYzA1LTI1MzYtNDU0YS1iMGYwLWViZWZjYmI1OGU3MSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE5MzAyMjYiLCJkIjoiaHR0cHM6Ly93d3cuc3R1ZHlhdGhzZS5jb20vcHJvZ3JhbW1lcy9tb3Njb3ctY2FtcHVzL21zYy1iaWctZGF0YS1zeXN0ZW1zLyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,28/08/2021,01/09/2021,"Business Intelligence & Analytics, Business Information Systems, Data Science & Big Data",.
https://www.mastersportal.com/studies/299074/,University of Arizona,Statistics and Data Science (Certificate NDP) ,Postgraduate Certificate,On Campus,½ year,"16,535","Certificate students of the Statistics and Data Science (Certificate NDP) at University of Arizona are often nontraditional students, several years removed from the university education and possessing considerable work experience.  ",101st ,English,12 alternative credits,Tucson,.,     79      ,     7      ,.,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.studyatuniversityofarizona.com%2Fprograms%2Fcertificates%2Fstatistics-and-data-science-certificate-ndp%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTkwNzQiLCJkIjoiU3RhdGlzdGljcyBhbmQgRGF0YSBTY2llbmNlIChDZXJ0aWZpY2F0ZSBORFApIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjNhYTgwYzA1LTI1MzYtNDU0YS1iMGYwLWViZWZjYmI1OGU3MSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNTU4ODIiLCJkIjoiaHR0cHM6Ly93d3cuc3R1ZHlhdHVuaXZlcnNpdHlvZmFyaXpvbmEuY29tL3Byb2dyYW1zL2NlcnRpZmljYXRlcy9zdGF0aXN0aWNzLWFuZC1kYXRhLXNjaWVuY2UtY2VydGlmaWNhdGUtbmRwLyIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,15/07/2021,24/08/2021,"Statistics, Data Science & Big Data","[""year ""]"
https://www.mastersportal.com/studies/299068/,Walden University,Data Science ,M.Sc.,Online,Unknown,.,"Grounded in industry-relevant skills, the master in Data Science online programme at Walden University prepares you to become an expert in big data analysis. Apply what you learn immediately to positively impact your organisation and take your career further.",.,English,Online,Minneapolis,.,     79      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Finternational.waldenu.edu%2Fdegree-programmes%2Finformation-technology%3Fcomm_code%3D4157006%26utm_source%3DStudy_Portals%26utm_medium%3Daffiliates%26utm_campaign%3DACTION&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTkwNjgiLCJkIjoiRGF0YSBTY2llbmNlIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjNhYTgwYzA1LTI1MzYtNDU0YS1iMGYwLWViZWZjYmI1OGU3MSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNTU4NzYiLCJkIjoiaHR0cHM6Ly9pbnRlcm5hdGlvbmFsLndhbGRlbnUuZWR1L2RlZ3JlZS1wcm9ncmFtbWVzL2luZm9ybWF0aW9uLXRlY2hub2xvZ3k%2FY29tbV9jb2RlPTQxNTcwMDYmdXRtX3NvdXJjZT1TdHVkeV9Qb3J0YWxzJnV0bV9tZWRpdW09YWZmaWxpYXRlcyZ1dG1fY2FtcGFpZ249QUNUSU9OIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,.,31/08/2021,"Informatics & Information Sciences, Computer Sciences, Data Science & Big Data",.
https://www.mastersportal.com/studies/157914/,EURECOM - Graduate school and Research center in Digital Science,Internet of Things ,M.Sc.,On Campus,2 years,"3,000","The Internet of Things programme offered by EURECOM - Graduate School and Research Center in Digital Science -  represents a new stage in the digital revolution, fully contributing to the construction of a digital society. ",.,English,On Campus,Sophia Antipolis,France,     80      ,     5.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.eurecom.fr%2Fen%2Fteaching%2Fmaster-science%2Fmaster-degree-internet-of-things-IoT%3Futm_source%3DMasterPortal%26utm_medium%3DMaster&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxNTc5MTQiLCJkIjoiSW50ZXJuZXQgb2YgVGhpbmdzIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjNhYTgwYzA1LTI1MzYtNDU0YS1iMGYwLWViZWZjYmI1OGU3MSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIwMDAwNTUiLCJkIjoiaHR0cHM6Ly93d3cuZXVyZWNvbS5mci9lbi90ZWFjaGluZy9tYXN0ZXItc2NpZW5jZS9tYXN0ZXItZGVncmVlLWludGVybmV0LW9mLXRoaW5ncy1Jb1Q%2FdXRtX3NvdXJjZT1NYXN0ZXJQb3J0YWwmdXRtX21lZGl1bT1NYXN0ZXIiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=a1ef54e8-5b20-4682-b407-9e7475b30696&sid=3dff50e1-f83e-45d5-b250-b6ea32813f92,04/06/2021,30/09/2021,"General Engineering & Technology, Data Science & Big Data, Web Technologies & Cloud Computing","[""year""]"
https://www.mastersportal.com/studies/303488/,University of Amsterdam,Data Science and Business Analytics - Master's Qualifying Programme ,Pre-Master,On Campus,9 months,.,"The Data Science and Business Analytics - Master's Qualifying Programme from ONCAMPUS Amsterdam prepares you for postgraduate study at the University of Amsterdam. You will study your Foundation programme at the heart of the University of Amsterdam campus, and attend classes with students from the university.",61st ,English,"On Campus, Blended",Amsterdam,Netherlands,.,     6      ,   Required   ,   Required   ,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fstudy.oncampus.global%2Fuva-mqp%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDM0ODgiLCJkIjoiRGF0YSBTY2llbmNlIGFuZCBCdXNpbmVzcyBBbmFseXRpY3MgLSBNYXN0ZXIncyBRdWFsaWZ5aW5nIFByb2dyYW1tZSIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC45LjIwMSIsInMiOiI4ZDE1ZjU1YS0xNDMwLTQ4ZjgtYTAyMS1iYjRkYzJmNGFhMmMiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMTYwNjQ5IiwiZCI6Imh0dHBzOi8vc3R1ZHkub25jYW1wdXMuZ2xvYmFsL3V2YS1tcXAvIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=934d1230-5a8c-4edb-8d9e-16ef0b42cb6f&sid=6c7b4bb2-656e-44f5-bea2-0ca5a0038ec5,.,24/08/2021,"Business Administration, Business Intelligence & Analytics, Data Science & Big Data",.
https://www.mastersportal.com/studies/353/,University of Twente (UT),Applied Mathematics ,M.Sc.,On Campus,2 years,"2,168","In this 2 years Applied Mathematics master’s at the University of Twente (UT) you will apply mathematics to challenging issues in the most diverse sectors, from technology to healthcare.",197th ,English,120 ECTS,Enschede,Netherlands,     90      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.utwente.nl%2Fen%2Feducation%2Fmaster%2Fprogrammes%2Fapplied-mathematics%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzNTMiLCJkIjoiQXBwbGllZCBNYXRoZW1hdGljcyIsImwiOiJwcmVtaXVtIn0sInMiOm51bGwsInUiOnsiaSI6IjE3Mi4zMC45LjIwMSIsInMiOiI4ZDE1ZjU1YS0xNDMwLTQ4ZjgtYTAyMS1iYjRkYzJmNGFhMmMiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIxOTAwMjc5IiwiZCI6Imh0dHBzOi8vd3d3LnV0d2VudGUubmwvZW4vZWR1Y2F0aW9uL21hc3Rlci9wcm9ncmFtbWVzL2FwcGxpZWQtbWF0aGVtYXRpY3MvIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=934d1230-5a8c-4edb-8d9e-16ef0b42cb6f&sid=6c7b4bb2-656e-44f5-bea2-0ca5a0038ec5,01/07/2021,01/09/2021,"Mathematics, Applied Mathematics, Data Science & Big Data","[""year""]"
https://www.mastersportal.com/studies/288804/,Ulster University Birmingham Branch,Extended MSc International Business with Data Analytics with Advanced Practice ,Pre-Master,On Campus,Unknown,.,The Extended MSc International Business with Data Analytics with Advanced Practice from Ulster University Birmingham Branch integrates the Graduate Certificate programme to allow entry for students with equivalent to a standard degree with the MSc International Business with Data Analytics which incorporates a compulsory work internship or an applied consulting project.,.,English,On Campus,Birmingham,.,.,     6      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fqa.ulster.ac.uk%2Fcourse%2Fextended-msc-international-business-with-data-analytics-with-advanced-practice%2F%3Futm_source%3Dstudyportals%26utm_medium%3Dlisting%26utm_content%3Dmsc_int_bus_data_practice%26utm_campaign%3D20200203&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyODg4MDQiLCJkIjoiRXh0ZW5kZWQgTVNjIEludGVybmF0aW9uYWwgQnVzaW5lc3Mgd2l0aCBEYXRhIEFuYWx5dGljcyB3aXRoIEFkdmFuY2VkIFByYWN0aWNlIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjhkMTVmNTVhLTE0MzAtNDhmOC1hMDIxLWJiNGRjMmY0YWEyYyIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNDQzMzIiLCJkIjoiaHR0cHM6Ly9xYS51bHN0ZXIuYWMudWsvY291cnNlL2V4dGVuZGVkLW1zYy1pbnRlcm5hdGlvbmFsLWJ1c2luZXNzLXdpdGgtZGF0YS1hbmFseXRpY3Mtd2l0aC1hZHZhbmNlZC1wcmFjdGljZS8%2FdXRtX3NvdXJjZT1zdHVkeXBvcnRhbHMmdXRtX21lZGl1bT1saXN0aW5nJnV0bV9jb250ZW50PW1zY19pbnRfYnVzX2RhdGFfcHJhY3RpY2UmdXRtX2NhbXBhaWduPTIwMjAwMjAzIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=934d1230-5a8c-4edb-8d9e-16ef0b42cb6f&sid=6c7b4bb2-656e-44f5-bea2-0ca5a0038ec5,.,27/01/2021,"International Relations, International Development, Data Science & Big Data",.
https://www.mastersportal.com/studies/241976/,Schmalkalden University of Applied Sciences,Applied Computer Science ,M.Sc.,On Campus,2 years,Free,A new class of IT applications emerged gaining immense attention and substantially changed the social perception of Computer Science significantly. The Applied Computer Science programme is offered at Schmalkalden University of Applied Sciences.,.,English,120 ECTS,Schmalkalden,Germany,     79      ,.,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.hs-schmalkalden.de%2Fen%2Fstudying%2Fprogrammes%2Fmaster-degree-courses%2Fapplied-computer-science-msc.html&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyNDE5NzYiLCJkIjoiQXBwbGllZCBDb21wdXRlciBTY2llbmNlIiwibCI6InByZW1pdW0ifSwicyI6bnVsbCwidSI6eyJpIjoiMTcyLjMwLjkuMjAxIiwicyI6IjhkMTVmNTVhLTE0MzAtNDhmOC1hMDIxLWJiNGRjMmY0YWEyYyIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIwOTQzODkiLCJkIjoiaHR0cHM6Ly93d3cuaHMtc2NobWFsa2FsZGVuLmRlL2VuL3N0dWR5aW5nL3Byb2dyYW1tZXMvbWFzdGVyLWRlZ3JlZS1jb3Vyc2VzL2FwcGxpZWQtY29tcHV0ZXItc2NpZW5jZS1tc2MuaHRtbCIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=934d1230-5a8c-4edb-8d9e-16ef0b42cb6f&sid=6c7b4bb2-656e-44f5-bea2-0ca5a0038ec5,15/06/2021,01/10/2021,"Computer Sciences, Data Science & Big Data",.
