platformLink,uni,title,degType,campus,duration,tuition,about,uniRank,languages,ects,city,country,toefl,ielts,gmat,gre,origLink,applyBy,startDate,disciplines
https://www.mastersportal.com/studies/299483/,UCAM - Catholic University of Murcia,International Relations ,Master,Online,1 year,88,"The master in International Relations at UCAM - Catholic University of Murcia is designed to be perfectly suited to the needs of students from Law, Economy, Media Studies, Political Science and adjacent and related areas of knowledge. ",1001st ,English,60 ECTS,Murcia,Spain,     60      ,     5.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Finternational.ucam.edu%2Fstudies%2Fmaster-in-international-relations-online&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIyOTk0ODMiLCJkIjoiSW50ZXJuYXRpb25hbCBSZWxhdGlvbnMiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yMDA0fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzAsNTAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC44LjU4IiwicyI6ImFmNDJhNDlkLWQ1ZmEtNGUxOC04ZDRiLWY1NzEzZDU5NWY3NSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNTYzMzkiLCJkIjoiaHR0cHM6Ly9pbnRlcm5hdGlvbmFsLnVjYW0uZWR1L3N0dWRpZXMvbWFzdGVyLWluLWludGVybmF0aW9uYWwtcmVsYXRpb25zLW9ubGluZSIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJwIn19XX0%3D&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,.,09/11/2021,"Economics, European Law, Criminal Law"
https://www.mastersportal.com/studies/305541/,University of Technology Sydney,Health Policy and Economics ,Master,Online,1 year,.,"The Graduate Certificate in Health Policy and Economics at University of Technology Sydney delivers a high-quality online program for those interested in developing core skills in health economics, policy development and evaluation.",133rd ,English,24 alternative credits,Sydney,.,     79      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.uts.edu.au%2Ffuture-students%2Ffind-a-course%2Fgraduate-certificate-health-policy-and-economics&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDU1NDEiLCJkIjoiSGVhbHRoIFBvbGljeSBhbmQgRWNvbm9taWNzIiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjAwNHxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVswLDUwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOC41OCIsInMiOiJhZjQyYTQ5ZC1kNWZhLTRlMTgtOGQ0Yi1mNTcxM2Q1OTVmNzUiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMTYzMTM3IiwiZCI6Imh0dHBzOi8vd3d3LnV0cy5lZHUuYXUvZnV0dXJlLXN0dWRlbnRzL2ZpbmQtYS1jb3Vyc2UvZ3JhZHVhdGUtY2VydGlmaWNhdGUtaGVhbHRoLXBvbGljeS1hbmQtZWNvbm9taWNzIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,15/01/2021,22/02/2021,"Economics, Health Sciences"
https://www.mastersportal.com/studies/80874/,University of Jyväskylä,Banking and International Finance ,M.Sc.,On Campus,2 years,Free,"The Master's Degree Programme in Banking and International Finance program at the University of Jyväskylä provides an interdisciplinary degree and a strong quantitatively oriented background for the students to serve as professionals especially in financial markets, banking and other duties in the fields of economics and finance requiring highly analytical performance.",333rd ,English,120 ECTS,Jyväskylä,Finland,     92      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fopiskelu.jyu.fi%2Fen%2Fapply%2Fprogrammes%2Fbif&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiI4MDg3NCIsImQiOiJCYW5raW5nIGFuZCBJbnRlcm5hdGlvbmFsIEZpbmFuY2UiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yMDA0fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzAsNTAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC44LjU4IiwicyI6ImFmNDJhNDlkLWQ1ZmEtNGUxOC04ZDRiLWY1NzEzZDU5NWY3NSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE5ODI4NjAiLCJkIjoiaHR0cHM6Ly9vcGlza2VsdS5qeXUuZmkvZW4vYXBwbHkvcHJvZ3JhbW1lcy9iaWYiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,20/01/2021,01/09/2021,"Economics, Finance, International Business"
https://www.mastersportal.com/studies/305544/,University of Technology Sydney,Health Policy and Economics ,Master,Online,1½ years,.,"The Graduate Diploma of Health Policy and Economics at University of Technology Sydney delivers a rich, high-quality program for those interested in the development, implementation and evaluation of health policy and health technology.",133rd ,English,48 alternative credits,Sydney,.,     79      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.uts.edu.au%2Ffuture-students%2Ffind-a-course%2Fgraduate-diploma-health-policy-and-economics&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDU1NDQiLCJkIjoiSGVhbHRoIFBvbGljeSBhbmQgRWNvbm9taWNzIiwibCI6InByZW1pdW0ifSwicyI6ImRpLTR8ZW4tMjAwNHxsdi1tYXN0ZXJ8dGMtRVVSfHRyLVswLDUwMF18dWMtMTF8dXItMzgiLCJ1Ijp7ImkiOiIxNzIuMzAuOC41OCIsInMiOiJhZjQyYTQ5ZC1kNWZhLTRlMTgtOGQ0Yi1mNTcxM2Q1OTVmNzUiLCJsIjoiZW4tR0IiLCJjIjoiZGUifSwiZiI6W3siYSI6ImNsaWMiLCJ0IjoibGluayIsImkiOiIyMTYzMTQwIiwiZCI6Imh0dHBzOi8vd3d3LnV0cy5lZHUuYXUvZnV0dXJlLXN0dWRlbnRzL2ZpbmQtYS1jb3Vyc2UvZ3JhZHVhdGUtZGlwbG9tYS1oZWFsdGgtcG9saWN5LWFuZC1lY29ub21pY3MiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoicCJ9fV19&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,15/01/2021,22/02/2021,"Economics, Health Sciences"
https://www.mastersportal.com/studies/304865/,Institut Polytechnique de Paris,Probability and Finance ,Master,On Campus,2 years,243,Combine theory and practice with professors who specialize in their fields and a final internship in a company directly linked to the financial markets with Probability and Finance at Institut Polytechnique de Paris.,.,"Partially taught in English, Partially taught in French",120 ECTS,Palaiseau,France,.,.,.,.,https://sl.prtl.co/track/click/?target=hhttps%3A%2F%2Fwww.ip-paris.fr%2Fen%2Feducation%2Fmasters%2Fapplied-mathematics-and-statistics-program%2Fmaster-year-2-probability-and-finance%3Futm_source%3DStudyportals%26utm_medium%3DProfile%2Blink%26utm_campaign%3DProfile&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMDQ4NjUiLCJkIjoiUHJvYmFiaWxpdHkgYW5kIEZpbmFuY2UiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yMDA0fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzAsNTAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC44LjU4IiwicyI6ImFmNDJhNDlkLWQ1ZmEtNGUxOC04ZDRiLWY1NzEzZDU5NWY3NSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjIxNjIyNTAiLCJkIjoiaGh0dHBzOi8vd3d3LmlwLXBhcmlzLmZyL2VuL2VkdWNhdGlvbi9tYXN0ZXJzL2FwcGxpZWQtbWF0aGVtYXRpY3MtYW5kLXN0YXRpc3RpY3MtcHJvZ3JhbS9tYXN0ZXIteWVhci0yLXByb2JhYmlsaXR5LWFuZC1maW5hbmNlP3V0bV9zb3VyY2U9U3R1ZHlwb3J0YWxzJnV0bV9tZWRpdW09UHJvZmlsZStsaW5rJnV0bV9jYW1wYWlnbj1Qcm9maWxlIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InAifX1dfQ%3D%3D&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,30/04/2021,01/09/2021,"Economics, Finance, Econometrics"
https://www.mastersportal.com/studies/154685/,Aalto University,Creative Sustainability - Economics and Business Administration,M.Sc.,On Campus,2 years,Free,The Creative Sustainability - Economics and Business Administration programme from Aalto University provides students with the skills and knowledge to foster sustainable development through business. ,127th ,English,120 ECTS,Helsinki,Finland,     92      ,     6.5      ,     550      ,   Required   ,.,04/01/2022,13/09/2022,"Economics, Business Administration, Sustainable Development"
https://www.mastersportal.com/studies/37179/,Aarhus University,Economics and Management ,M.Sc.,On Campus,2 years,Free,The two-year MSc programme in Economics and Management from Aarhus University gives students an in-depth knowledge of a range of economics and business economics disciplines. The programme’s flexibility also gives students the opportunity to specialise in a specific field or across a range of economics and management topics. ,69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fkandidat.au.dk%2Fen%2Feconomicsandmanagement%2F%3Futm_source%3DPortals%26utm_medium%3DCPC%26utm_campaign%3DStudyportals2020&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzNzE3OSIsImQiOiJFY29ub21pY3MgYW5kIE1hbmFnZW1lbnQiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yMDA0fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzAsNTAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC44LjU4IiwicyI6ImFmNDJhNDlkLWQ1ZmEtNGUxOC04ZDRiLWY1NzEzZDU5NWY3NSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE4ODM5MzkiLCJkIjoiaHR0cHM6Ly9rYW5kaWRhdC5hdS5kay9lbi9lY29ub21pY3NhbmRtYW5hZ2VtZW50Lz91dG1fc291cmNlPVBvcnRhbHMmdXRtX21lZGl1bT1DUEMmdXRtX2NhbXBhaWduPVN0dWR5cG9ydGFsczIwMjAiLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0IjoibCJ9fV19&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,01/03/2021,01/09/2021,"Economics, Management, Organisation & Leadership"
https://www.mastersportal.com/studies/110034/,LUT University,Circular Economy ,M.Sc.,On Campus,2 years,Free,"In this Circular Economy programme from LUT University, you will learn how to save resources in different situations by, for example, replacing goods with services by increasing the utilisation of  information technology. You will also learn to create sharing economy based solutions which are built on the abilities of individuals and communities.",351st ,English,120 ECTS,Lahti,Finland,     80      ,     6      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fwww.lut.fi%2Fweb%2Fen%2Fadmissions%2Fmasters-studies%2Fmsc-in-technology%2Fenvironmental-technology%2Fcircular-economy&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIxMTAwMzQiLCJkIjoiQ2lyY3VsYXIgRWNvbm9teSIsImwiOiJwcmVtaXVtIn0sInMiOiJkaS00fGVuLTIwMDR8bHYtbWFzdGVyfHRjLUVVUnx0ci1bMCw1MDBdfHVjLTExfHVyLTM4IiwidSI6eyJpIjoiMTcyLjMwLjguNTgiLCJzIjoiYWY0MmE0OWQtZDVmYS00ZTE4LThkNGItZjU3MTNkNTk1Zjc1IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTg5ODMxMyIsImQiOiJodHRwczovL3d3dy5sdXQuZmkvd2ViL2VuL2FkbWlzc2lvbnMvbWFzdGVycy1zdHVkaWVzL21zYy1pbi10ZWNobm9sb2d5L2Vudmlyb25tZW50YWwtdGVjaG5vbG9neS9jaXJjdWxhci1lY29ub215IiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6ImwifX1dfQ%3D%3D&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,20/01/2021,31/08/2021,"Economics, Environmental Economics & Policy"
https://www.mastersportal.com/studies/37182/,Aarhus University,Economics and Business Administration - Information Management,M.Sc.,On Campus,2 years,Free,"Economics and Business Administration - Information Management at Aarhus University is a Master’s degree for students who want to become expert’s in leading digital transformation, managing information, and building information systems that meet complex organisational needs. ",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Administration, Business Information Systems"
https://www.mastersportal.com/studies/258025/,Aarhus University,Economics and Business Administration - Business-to-Business Marketing And Purchasing,M.Sc.,On Campus,2 years,Free,"The MSc program in Economics and Business Administration - Business-to-Business Marketing And Purchasing at Aarhus University focuses on the managerial challenges related to operating in industrial markets. It prepares students for a wide range of careers, mainly in the private sector. ",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Administration, Marketing"
https://www.mastersportal.com/studies/37168/,Aarhus University,Economics and Business Administration - Business Intelligence,M.Sc.,On Campus,2 years,Free,"The MSc in Economics and Business Administration - Business Intelligence at Aarhus University is dedicated to the highest-quality teaching in an informal, egalitarian learning environment. Students are always welcome to approach the teaching staff, and they are expected to participate actively in the classroom. ",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Intelligence & Analytics"
https://www.mastersportal.com/studies/31781/,Aarhus University,Mathematics-Economics ,M.Sc.,On Campus,2 years,Free,The Mathematics-Economics programme of Aarhus University is taught at the Department of Mathematics and the Department of Economics and Business.,69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fkandidat.au.dk%2Fen%2Fmathematicseconomics%2F&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzMTc4MSIsImQiOiJNYXRoZW1hdGljcy1FY29ub21pY3MiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yMDA0fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzAsNTAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC44LjU4IiwicyI6ImFmNDJhNDlkLWQ1ZmEtNGUxOC04ZDRiLWY1NzEzZDU5NWY3NSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE4ODM4NTEiLCJkIjoiaHR0cHM6Ly9rYW5kaWRhdC5hdS5kay9lbi9tYXRoZW1hdGljc2Vjb25vbWljcy8iLCJsIjoicmV2ZW51ZSIsImV4Ijp7InB0Ijoic2wifX1dfQ%3D%3D&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,01/03/2021,01/09/2021,"Economics, Mathematics, Actuarial Science"
https://www.mastersportal.com/studies/37200/,Aarhus University,"Economics and Business Administration - Strategy, Organisation and Leadership ",M.Sc.,On Campus,2 years,Free,"The MSc in Economics and Business Administration - Strategy, Organisation and Leadership from Aarhus University prepares students to take on managerial responsibilities in volatile times through courses centred around case-based discussions of managerial challenges. ",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fkandidat.au.dk%2Fen%2Fstrategyorganisationandleadership%2F%3Futm_source%3DPortals%26utm_medium%3DCPC%26utm_campaign%3DStudyportals2020&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzNzIwMCIsImQiOiJFY29ub21pY3MgYW5kIEJ1c2luZXNzIEFkbWluaXN0cmF0aW9uIC0gU3RyYXRlZ3ksIE9yZ2FuaXNhdGlvbiBhbmQgTGVhZGVyc2hpcCIsImwiOiJwcmVtaXVtIn0sInMiOiJkaS00fGVuLTIwMDR8bHYtbWFzdGVyfHRjLUVVUnx0ci1bMCw1MDBdfHVjLTExfHVyLTM4IiwidSI6eyJpIjoiMTcyLjMwLjguNTgiLCJzIjoiYWY0MmE0OWQtZDVmYS00ZTE4LThkNGItZjU3MTNkNTk1Zjc1IiwibCI6ImVuLUdCIiwiYyI6ImRlIn0sImYiOlt7ImEiOiJjbGljIiwidCI6ImxpbmsiLCJpIjoiMTk4MzczMiIsImQiOiJodHRwczovL2thbmRpZGF0LmF1LmRrL2VuL3N0cmF0ZWd5b3JnYW5pc2F0aW9uYW5kbGVhZGVyc2hpcC8%2FdXRtX3NvdXJjZT1Qb3J0YWxzJnV0bV9tZWRpdW09Q1BDJnV0bV9jYW1wYWlnbj1TdHVkeXBvcnRhbHMyMDIwIiwibCI6InJldmVudWUiLCJleCI6eyJwdCI6InNsIn19XX0%3D&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,01/03/2021,01/09/2021,"Economics, Management, Organisation & Leadership, Strategic Management"
https://www.mastersportal.com/studies/37190/,Aarhus University,Economics and Business Administration - International Economic Consulting,M.Sc.,On Campus,2 years,Free,The Economics and Business Administration - International Economic Consulting programme from Aarhus University will provide you with the up-to-date theoretical knowledge required for applied economic analyses. ,69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Administration, International Relations"
https://www.mastersportal.com/studies/37198/,Aarhus University,Quantitative Economics (IMSQE) ,M.Sc.,On Campus,2 years,Free,"The International Master of Science in Quantitative Economics (IMSQE) is an elite programme at the Department of Economics and Business Economics at Aarhus University. Students tailor their own study programme on the basis of a range of advanced courses with a quantitative orientation, including selected PhD-level courses. ",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,https://sl.prtl.co/track/click/?target=https%3A%2F%2Fkandidat.au.dk%2Fen%2Fquantitativeeconomics%2F%3Futm_source%3DPortals%26utm_medium%3DCPC%26utm_campaign%3DStudyportals2020&facts=eyJsIjp7InQiOiJzdHVkeSIsImkiOiIzNzE5OCIsImQiOiJRdWFudGl0YXRpdmUgRWNvbm9taWNzIChJTVNRRSkiLCJsIjoicHJlbWl1bSJ9LCJzIjoiZGktNHxlbi0yMDA0fGx2LW1hc3Rlcnx0Yy1FVVJ8dHItWzAsNTAwXXx1Yy0xMXx1ci0zOCIsInUiOnsiaSI6IjE3Mi4zMC44LjU4IiwicyI6ImFmNDJhNDlkLWQ1ZmEtNGUxOC04ZDRiLWY1NzEzZDU5NWY3NSIsImwiOiJlbi1HQiIsImMiOiJkZSJ9LCJmIjpbeyJhIjoiY2xpYyIsInQiOiJsaW5rIiwiaSI6IjE4ODM5NDQiLCJkIjoiaHR0cHM6Ly9rYW5kaWRhdC5hdS5kay9lbi9xdWFudGl0YXRpdmVlY29ub21pY3MvP3V0bV9zb3VyY2U9UG9ydGFscyZ1dG1fbWVkaXVtPUNQQyZ1dG1fY2FtcGFpZ249U3R1ZHlwb3J0YWxzMjAyMCIsImwiOiJyZXZlbnVlIiwiZXgiOnsicHQiOiJzbCJ9fV19&taps=null&duid=f5ff59f0-6681-46f3-b464-a475e3f07015&sid=2bf60467-38fc-4094-9da9-0c9f0d750829,01/03/2021,01/09/2021,"Economics, Econometrics"
https://www.mastersportal.com/studies/37194/,Aarhus University,Operations and Supply Chain Analytics,M.Sc.,On Campus,2 years,Free,"Operations and Supply Chain Analytics (O&SCM) at Aarhus University is about planning and controlling the activities of a company as well as coordination between companies, to secure that the right product is delivered in the right quantities, to the right customer, at the right time, and at the right price.",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Supply Chain Management & Logistics"
https://www.mastersportal.com/studies/37180/,Aarhus University,Economics and Business Administration - Finance,M.Sc.,On Campus,2 years,Free,"The MSc in Economics and Business Administration - Finance from Aarhus University fuses rigorous academic research with applied skills and competencies. Focusing on global finance, the programme will prepare you for today’s highly developed and integrated financial markets, in which graduates with degrees in finance are increasingly sought at the highest international level. ",69th ,English,120 ECTS,Aarhus,Denmark,     83      ,     6.5      ,.,.,.,01/03/2021,01/09/2021,"Economics, Business Administration, Finance"
https://www.mastersportal.com/studies/292599/,University of Gothenburg,Economics,M.Sc.,On Campus,2 years,Free,"The master’s programme in Economics combines advanced analytical tools with policy applications. As an economics student at the University of Gothenburg, you will meet knowledgeable and dedicated teachers and classmates from all around the world.",101st ,English,120 ECTS,Göteborg,Sweden,.,     6.5      ,.,.,.,15/01/2021,31/08/2021,Economics
https://www.mastersportal.com/studies/152652/,Sciences Po,International Relations (Dual Degree with Peking University),Master,On Campus,2 years,Free,"The International Relations (Dual Degree with Peking University) programme at Sciences Po is a collaborative program on general international studies and is multidisciplinary by nature, covering political science, international political economy, and emerging subjects like energy and environment in international studies.",242nd ,English,On Campus,Paris,France,     100      ,     7      ,.,.,.,01/03/2021,02/09/2021,"Economics, International Relations, Public Policy"
https://www.mastersportal.com/studies/238643/,Alexandru Ioan Cuza University of Iasi,European Studies and the Eastern Neighbourhood of the EU,M.A.,On Campus,2 years,250,"The MA in European Studies and the Eastern Neighbourhood of the EU from  Alexandru Ioan Cuza University of Iasi represents a unique and innovative programme, taught in English, which addresses a wide range of students with  various backgrounds.",1001st ,English,120 ECTS,Iasi,Romania,.,.,.,.,.,30/08/2021,01/10/2021,"Economics, International Relations, European Studies"
https://www.mastersportal.com/studies/266090/,University of Valencia,Economics,Master,On Campus,1 year,39,"The Master in Economics of the University of Valencia will appeal to students that, independently of their background, posses a quantitative formation and wish to deepen into the fundamentals of economic mechanisms, as preparation for a career as a professional economist or analyst. ",201st ,English,60 ECTS,Valencia,Spain,.,.,.,.,.,17/06/2021,14/09/2021,"Economics, Econometrics, Environmental Economics & Policy"
https://www.mastersportal.com/studies/2521/,Uppsala University,Economics,Master,On Campus,2 years,Free,"The Master Programme in Economics at Uppsala University provides you with a solid basis in economic theory, statistics and econometrics. It gives you proficiency in analysing empirical data and evaluating public policy. ",77th ,English,120 alternative credits,Uppsala,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,31/08/2021,Economics
https://www.mastersportal.com/studies/29118/,Rhine-Waal University of Applied Sciences,Economics and Finance,M.Sc.,On Campus,1½ years,Free,Economics and Finance M.Sc. is a consecutive degree programme offered by Rhine-Waal University of Applied Sciences that expands upon your undergraduate foundation in economics and business studies. It is designed to consolidate your existing expertise while also enhancing it with advanced specialist qualifications in the areas of finance and economics.,.,English,90 ECTS,Kleve,Germany,     80      ,     6      ,.,.,.,15/01/2021,01/03/2021,"Economics, Finance"
https://www.mastersportal.com/studies/14343/,University of Cologne,Health Economics,M.Sc.,On Campus,2 years,Free,"In addition to economics and management issues in healthcare, the M.Sc. in Health Economics from University of Cologne covers social policy aspects and relevant medical questions with regard to patient safety, medical ethics and biostatistics.",145th ,"Partially taught in English, Partially taught in German",120 ECTS,Köln,Germany,     87      ,     6      ,.,.,.,15/06/2021,07/10/2021,"Economics, Health Management"
https://www.mastersportal.com/studies/10070/,Nord University,Business,M.Sc.,On Campus,2 years,Free,Do you want to become a boss? Do you dream about an exciting career on the stock exchange or in multinational companies? Our students set tomorrow's agenda! We offer an attractive and modern Master in Business at Nord University that develops change agents who can analyze and reflect critically and who can use scientific and digital tools to solve practical issues.,.,"Partially taught in English, Partially taught in Norwegian",120 ECTS,Bodø,Norway,     90      ,     6.5      ,.,.,.,01/04/2021,31/08/2021,"Economics, Business Administration"
https://www.mastersportal.com/studies/152097/,Sciences Po,Public Policy and Public Administration (Dual Degree with LSE),M.A.,On Campus,2 years,Free,"The Sciences Po's Public Policy and Public Administration (Dual Degree with LSE) two-year programme, built on the complementary approaches of two prestigious members of the Global Public Policy Network (GPPN), combines the study of economics, public administration, global health and management.",242nd ,English,On Campus,Paris,France,     90      ,     6.5      ,.,.,.,01/03/2021,02/09/2021,"Economics, Public Administration, Public Policy"
https://www.mastersportal.com/studies/44508/,Copenhagen Business School (CBS),Advanced Economics and Finance,M.Sc.,On Campus,2 years,Free,"Through this Advanced Economics and Finance from Copenhagen Business School (CBS) you will learn to discuss, analyse and solve real-life problems relating to economic and financial decision-making in corporations, understand the fluctuations and drivers of financial markets, and test ideas at the forefront of academic research. ",201st ,English,120 ECTS,Copenhagen,Denmark,     94      ,     7      ,.,.,.,01/03/2021,01/09/2021,"Economics, Finance"
https://www.mastersportal.com/studies/273/,University of Oslo,"Health Economics, Policy, and Management",Master,On Campus,2 years,Free,"This multidisciplinary Master in Health Economics, Policy, and Management at University of Oslo gives you the opportunity to specialize in three highly relevant fields for the national and international health care sector: Health economics, Health management and Economic evaluation.",60th ,English,120 ECTS,Oslo,Norway,     90      ,     6.5      ,.,.,.,01/03/2021,16/08/2021,"Economics, Health Sciences"
https://www.mastersportal.com/studies/241663/,Technische Hochschule Nürnberg,International Finance and Economics,M.Sc.,On Campus,1½ years,Free,The highly international Master in International Finance and Economics (MIFE) from Technische Hochschule Nürnberg is tailored towards above average graduates from all over the world with a first academic degree in business and previous work experience in either Finance or Economics. ,.,English,90 ECTS,Nuremberg,Germany,     80      ,     6      ,.,.,.,15/05/2021,01/10/2021,"Economics, Finance"
https://www.mastersportal.com/studies/155257/,Lund University,"Economic Growth, Population and Development",M.Sc.,On Campus,2 years,Free,"This Economic Growth, Population and Development programme at Lund University aims to explore the general history of production and distribution, population and living standards, institutions and social organisation. The programme offers knowledge to carry out investigations and analyses concerning changes of social and economic conditions under different circumstances.",97th ,English,120 ECTS,Lund,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,30/08/2021,"Economics, History, Sustainable Development"
https://www.mastersportal.com/studies/3918/,University of Hohenheim,Agricultural Economics,M.Sc.,On Campus,2 years,Free,"The Agricultural Economics degree program at the University of Hohenheim, which is focused on research, looks at the economic and agricultural-political relationships among the international agricultural and nutrition economy, the environment, and rural spaces.",201st ,English,120 ECTS,Stuttgart,Germany,     90      ,     6.5      ,.,.,.,15/07/2021,01/10/2021,"Economics, Agriculture"
https://www.mastersportal.com/studies/31988/,University of Karlstad,Economics,M.Sc.,On Campus,1 year,Free,"If you are interested in national economy, the Master""s programme in Economics delivered by University of Karlstad is ideal for you. Here is the chance to specialise further in exciting and current economic issues and get the chance to work with interesting tasks in the public and private sectors.",801st ,English,60 ECTS,Karlstad,Sweden,     90      ,     6.5      ,.,.,.,15/01/2021,31/08/2021,Economics
https://www.mastersportal.com/studies/218780/,University of North Georgia,International Affairs,M.A.,Online,2 years,248,The University of North Georgia (UNG) offers a 36 credit hour Master of Arts in International Affairs (MAIA) degree. The International Affairs program at University of North Georgia is designed to provide an advanced understanding of the international system along with a focus on the multiple facets of global security issues. ,.,English,36 alternative credits,Dahlonega,.,     79      ,     6.5      ,.,.,.,01/08/2021,17/08/2021,"Economics, International Relations, International Business"
